filename,artist,title,style,genre,date,
70566.jpg,f6eed0644e89ed34e28ce8dac9fcdcc6,Young Girls,Post-Impressionism,genre painting,1932,
18674.jpg,d102cde968c819e615f13f13ade83a3c,Marseille Port,Post-Impressionism,marina,,
85769.jpg,19cefbdc3612660557f546970f0302f5,Bakhchisarai. Khan's Palace,Impressionism,cityscape,1925,
15363.jpg,7d9342e56ffda492f9915e09aa94973c,Hills with blue shades,Post-Impressionism,landscape,1932,
25162.jpg,861c29e13205420326f7443ea77de5c9,"Still Life with a Bowl of Fruit, Bottle, Cup and Glass ",Post-Impressionism,still life,1929,
99757.jpg,0bcb92c31517c8a35c0750257be5c5c9,Piperviksbakken,Impressionism,cityscape,,
95024.jpg,501cd43fed2cebe0f11c7e8df94f49bb,Celebration on a Steps,Impressionism,genre painting,1931,
33197.jpg,3edc6a404b8c67b7dad1405d52228c96,Sewing at Marquayrol,Impressionism,genre painting,,
102803.jpg,68cbc428edbcf480cbbb9a0e66e7046d,Sara Looking towards the Right,Impressionism,portrait,c.1901,
85548.jpg,234c8d1df0b49b512791078cf00cf352,The Marly Machine and the Dam,Impressionism,landscape,1875,
48878.jpg,9db9221e9883ca1b7f10e11b76a1c2fa,Nannies in the park,Post-Impressionism,genre painting,,
74849.jpg,861c29e13205420326f7443ea77de5c9,"Pear, Plums and Knives",Post-Impressionism,still life,,
75923.jpg,50591a7061fb340d875723f38e00cc3b,Moonlight on the Sound,Impressionism,marina,1906,
79817.jpg,c6a2545723847ff0987e5efd82912ffa,Landscape,Post-Impressionism,landscape,c.1909,
59605.jpg,6f80666437feea42f295cdc0f1eb4df9,Le Havre. Basin of Eure.,Impressionism,marina,1894,
73962.jpg,03f28fbdb3d6543f4b0d9307d0b7da00,Blossoming Trees,Impressionism,landscape,1900,
47050.jpg,578143b9a944058bdb030626ac3ecdab,Meat,Post-Impressionism,still life,1947,
95677.jpg,489c7bf979f6a993869fdc0ae7e4ae34,Grandmother's Friend,Impressionism,portrait,1900,
56002.jpg,234c8d1df0b49b512791078cf00cf352,Street in Moret(Porte de Bourgogne from across the Bridge),Impressionism,cityscape,c.1888,
6027.jpg,6d01e8e855f74b7f149eb8d4fedf2e22,The Student,Impressionism,genre painting,1874,
21002.jpg,59de3736472ee967b4997432abd29ef2,"Agay, les Roches Rouges",Impressionism,landscape,1901,
17413.jpg,234c8d1df0b49b512791078cf00cf352,Sevres Bridge,Impressionism,landscape,1877,
32561.jpg,a8da68256ffa6f9fee55bd7bb553652a,Breezy Day Tugboats New York Harbor ,Impressionism,marina,1910,
46638.jpg,861c29e13205420326f7443ea77de5c9,"Blue Sea, Iona ",Post-Impressionism,landscape,1927,
75776.jpg,5ae394770a82dac7cea5d95ef6482a11,Self-Portrait,Post-Impressionism,self-portrait,1957,
18431.jpg,234c8d1df0b49b512791078cf00cf352,"The Seine, View from the Quay de Pont du Jour",Impressionism,landscape,1878,
71029.jpg,24ed88087b0ffeb763e89a197a5cde0d,Roses,Impressionism,flower painting,1894,
65842.jpg,59de3736472ee967b4997432abd29ef2,Après la pluie,Impressionism,landscape,1885,
91114.jpg,c56bcab4b317984013ebef5d3c4b5906,Hollyhocks,Impressionism,landscape,c.1889,
5942.jpg,baec4a5af305c764a48b1449a10b6820,Standing Nude,Impressionism,nude painting (nu),1919,
48952.jpg,6f80666437feea42f295cdc0f1eb4df9,"Shoreline with Rising Tide, October",Impressionism,landscape,1893,
86322.jpg,6ab5c8383afdc3126bc35ed5a5795670,"Cambridge St., looking towards the Argyle Cut ",Impressionism,cityscape,1901,
1274.jpg,6f80666437feea42f295cdc0f1eb4df9,The Harvest near Trouville,Impressionism,landscape,1878,
92907.jpg,a8da68256ffa6f9fee55bd7bb553652a,Back of nude,Impressionism,nude painting (nu),c.1933,
45064.jpg,6f80666437feea42f295cdc0f1eb4df9,Laundresses on the Banks of the Touques (The Effect of Fog),Impressionism,genre painting,c.1885,
93667.jpg,8b0b3035149710416ea423a8ba49c0df,Going out with the Cows,Impressionism,genre painting,1924,
98015.jpg,6ab54df42e5b1667d3038e0e5a06b602,Pistachio Trees,Impressionism,landscape,,
17497.jpg,5ae394770a82dac7cea5d95ef6482a11,Selfportrait,Post-Impressionism,self-portrait,1958,
94014.jpg,2ca7e9a647c1c723349e37d3d60c7b7d,View near Vence in the Alpes-Maritimes,Impressionism,cityscape,,
83656.jpg,d17674bf9d0c54c4fba534cf1ac9c733,The Signora Virginia,Post-Impressionism,portrait,1905,
98362.jpg,8015301cc7d239fbb7a6a693e708d2b1,View of Winterswijk,Post-Impressionism,landscape,1899,
11208.jpg,300c247c7a4d15b038983f91b1f837e2,Don Juan's Encounter with the Stony Gues,Impressionism,literary painting,1906,
12585.jpg,c67e1b5f39902c7b8986d307344e4f21,White Roses,Post-Impressionism,flower painting,,
37164.jpg,121fffad1eb6f7dff228b8a71b6aec72,"Follow me, Satan",Impressionism,religious painting,,
81780.jpg,234c8d1df0b49b512791078cf00cf352,Moret sur Loing,Impressionism,landscape,1888,
14031.jpg,6f80666437feea42f295cdc0f1eb4df9,"Camaret, Le Toulinguet",Impressionism,landscape,1872,
94857.jpg,d4694d62cbeb84925ff57fc57243a2e2,Corn Field,Impressionism,landscape,,
67742.jpg,c6fae606cd997c751017bc18c4082e9f,Young Woman with Lowered Eyes ,Impressionism,portrait,1869,
43078.jpg,234c8d1df0b49b512791078cf00cf352,Road from Saint Germain to Marly,Impressionism,landscape,1875,
37459.jpg,861c29e13205420326f7443ea77de5c9,Studio Interior ,Post-Impressionism,,1929,
95546.jpg,ede1514454e88b491065d3d9ec6e7197,Red sunset,Impressionism,landscape,c.1895,
55381.jpg,5aabfc58470d01bb2362795a44a2603b,Sunken Lane,Impressionism,landscape,1884,
8195.jpg,b60aa1ea22ccf54d9fe50f892e9f28ab,An Old port of Marseille,Impressionism,landscape,,
10972.jpg,1784ca34f1a06ba6eac22a83a5b0244d,Mountain landscape,Post-Impressionism,landscape,1904,
8476.jpg,45f4183820ce1fa775f8a27d3120aad6,Ukrainian Landscape,Post-Impressionism,landscape,,
97674.jpg,367b71c19a5901f237b9f10cf7bc6e86,Olives in Spain,Post-Impressionism,landscape,1922,
86350.jpg,30134467c49a3350f74b4311506f8386,The House of Misia Sert,Post-Impressionism,cityscape,1906,
90774.jpg,234c8d1df0b49b512791078cf00cf352,The Flood at Port Marly,Impressionism,cityscape,1876,
21214.jpg,5ae394770a82dac7cea5d95ef6482a11,Portrait of a Girl,Post-Impressionism,portrait,1973,
102484.jpg,234c8d1df0b49b512791078cf00cf352,Edge of Fountainbleau Forest June Morning,Impressionism,landscape,1885,
62477.jpg,49bb8d79587c2172c6cd04dd705fd891,Sienna Column of the Wolf,Post-Impressionism,landscape,c.1899,
74384.jpg,ee21cbaee36b83ddddfa9548c1c12f26,Port,Post-Impressionism,genre painting,,
89339.jpg,5aabfc58470d01bb2362795a44a2603b,Tree in the farm yard,Impressionism,sketch and study,1874,
103184.jpg,59de3736472ee967b4997432abd29ef2,Neige,Impressionism,cityscape,1876,
90762.jpg,d77452b0e817e7cb88e30c4a5f5ca9ba,Southwest Texas,Impressionism,landscape,1919,
55351.jpg,d4d9438fbca20e50a5417390c9bc7ab9,The Bay of Naples's View,Post-Impressionism,landscape,1925,
58949.jpg,67881ce12ae195bfae24c608120c5b5a,Female nude,Post-Impressionism,nude painting (nu),1960,
88350.jpg,45f3738cfff6896126bfd49ee8701acf,The Precious Book,Post-Impressionism,genre painting,,
37092.jpg,5ae394770a82dac7cea5d95ef6482a11,Harlequin,Post-Impressionism,genre painting,1981,
66577.jpg,24ed88087b0ffeb763e89a197a5cde0d,Little Girls in the Garden ,Impressionism,genre painting,1885,
78370.jpg,739ad39c672e781a5cee3c07ecb9f646,Beach Scene,Impressionism,landscape,c.1886,
7546.jpg,17d7e6e3171d68e616897f0e09745ae9,Small Horse Study,Impressionism,animal painting,1905,
4064.jpg,17d7e6e3171d68e616897f0e09745ae9,Two Women on the Hillside,Impressionism,genre painting,1906,
41508.jpg,d6dbf2bf9bb51e702f96989d1f79f18c,Pejzaz pagorkowaty,Impressionism,landscape,,
18467.jpg,b7b5f6a643c30c69ffcc50fafbf04923,"View over Wilder's Square, Christianshavn",Post-Impressionism,cityscape,1906,
14159.jpg,50591a7061fb340d875723f38e00cc3b,Colonial Graveyard at Lexington,Impressionism,landscape,1891,
55578.jpg,a8da68256ffa6f9fee55bd7bb553652a,Café Lafayette (Portrait of Kay Laurel) ,Impressionism,portrait,1914,
6872.jpg,1c4aafd8794c20a5ef34cefda3a84325,The Port of Algiers with Haze,Post-Impressionism,cityscape,1943,
90465.jpg,5aabfc58470d01bb2362795a44a2603b,Farm in Brittany,Post-Impressionism,landscape,1894,
94250.jpg,7dce81ffd00efbe34a9bb196e6bd8bfa,Museum garden,Post-Impressionism,landscape,1957,
1655.jpg,6f80666437feea42f295cdc0f1eb4df9,High seas,Impressionism,marina,c.1875,
28138.jpg,24ed88087b0ffeb763e89a197a5cde0d,Two Sisters on a Couch,Impressionism,portrait,1869,
33536.jpg,c56bcab4b317984013ebef5d3c4b5906,Mother and Child,Impressionism,genre painting,c.1893,
31914.jpg,bd14ef3c1a25cf0c5368ccd92a3c5f04,Fields. Neskuchnoye ,Impressionism,landscape,c.1910,
51873.jpg,147b0f64f4c2848bc0ad7bc1cdf74afe,Portrait of the Artist Tatiana Spiridonovna Lyubatovich,Impressionism,portrait,c.1880,
92296.jpg,367b71c19a5901f237b9f10cf7bc6e86,Head of Dorelia McNeill,Post-Impressionism,portrait,1911,
87892.jpg,68cbc428edbcf480cbbb9a0e66e7046d,Portrait of Mrs Havemeyer and Her Daughter Electra,Impressionism,portrait,1895,
1780.jpg,24ed88087b0ffeb763e89a197a5cde0d,Young Woman in a Hat (Henriette Patte),Impressionism,portrait,1891,
37007.jpg,d500fe452aef7a6f90de16197a9670bf,Sketch for 'Sad Legacy' ,Impressionism,genre painting,,
84341.jpg,234c8d1df0b49b512791078cf00cf352,Setting Sun at Moret,Impressionism,landscape,1892,
74882.jpg,3a5da5cdabbaa3f0dea68520a419e01f,Remember Spring,Impressionism,landscape,,
60530.jpg,1e7ffd6f66de716c62c8b9c89c21494f,Bird of Prey,Post-Impressionism,animal painting,1893,
95712.jpg,6f80666437feea42f295cdc0f1eb4df9,Cows in a Field,Impressionism,animal painting,c.1883,
70832.jpg,30134467c49a3350f74b4311506f8386,Workers,Post-Impressionism,genre painting,1920,
81442.jpg,59de3736472ee967b4997432abd29ef2,Epinay-sur-Orge,Impressionism,landscape,1884,
93999.jpg,489c7bf979f6a993869fdc0ae7e4ae34,Nude,Post-Impressionism,nude painting (nu),c.1908,
55642.jpg,5aabfc58470d01bb2362795a44a2603b,The Forest Edge,Impressionism,landscape,1885,
32586.jpg,7e4dc558dfaf1fde7eb908e370393d00,Boulevard Haussmann in the Snow,Impressionism,cityscape,c.1881,
96531.jpg,b4b56facde8bfb3f6a3f17a81420172d,Birch Wood,Impressionism,landscape,1902,
94778.jpg,471956ba4b2e0e9114db89d7f3713b1e,Lady with a hat,Impressionism,portrait,1895,
25709.jpg,74bb5a4cbd3c28ffebdd09d204c08189,The South Strand,Impressionism,cloudscape,1909,
54465.jpg,50591a7061fb340d875723f38e00cc3b,Young Fishermen,Impressionism,marina,1882,
14482.jpg,50591a7061fb340d875723f38e00cc3b,Brooklyn Bridge in Winter,Impressionism,landscape,1904,
68797.jpg,cfb50872a6068b8020a73676f97b3f1f,Penteli Landscape,Post-Impressionism,landscape,,
9162.jpg,59de3736472ee967b4997432abd29ef2,Moulins en Hollandee,Impressionism,landscape,1904,
45546.jpg,367b71c19a5901f237b9f10cf7bc6e86,Zoe Hicks,Post-Impressionism,nude painting (nu),1958,
2611.jpg,74955a2cdebcf3113d41c945894e0207,Sleep,Post-Impressionism,panorama,,
77904.jpg,3f8dc381ccfe9d5cc88b75970262715b,Autumn still life,Post-Impressionism,still life,1961,
77044.jpg,bc45a75ddd9cec732e94cba84ff5e00d,Cityscape,Impressionism,cityscape,,
9218.jpg,a8da68256ffa6f9fee55bd7bb553652a,Umbrellas,Impressionism,genre painting,,
53414.jpg,d6dbf2bf9bb51e702f96989d1f79f18c,Krzyż w śniegu,Impressionism,landscape,1902,
60216.jpg,4c0ed92a11812f892c9c02be3a9a8cef,unknown title,Post-Impressionism,cityscape,,
28562.jpg,861c29e13205420326f7443ea77de5c9,Still Life with Paint Tubes ,Post-Impressionism,still life,1903,
71139.jpg,861c29e13205420326f7443ea77de5c9,Landscape ,Post-Impressionism,landscape,1932,
89756.jpg,67881ce12ae195bfae24c608120c5b5a,Bust of woman,Post-Impressionism,portrait,1962,
91961.jpg,17d7e6e3171d68e616897f0e09745ae9,Woman in the Wind by the Sea,Impressionism,genre painting,1907,
7222.jpg,c7dfa631e1598faafb6dc7801bb48abc,Chair,Post-Impressionism,interior,,
8478.jpg,6460e3ba02dfa3b57ebf5d3d0823aa47,Master of the Hunt,Impressionism,genre painting,c.1882,
18287.jpg,861c29e13205420326f7443ea77de5c9,"Street in Comrie, Perthshire ",Post-Impressionism,cityscape,1902,
89497.jpg,0f05ba8fe45bc6e464a4a35a85d060d2,"Les Grand Boulevards, Theatre du Vaudeville",Impressionism,cityscape,,
69404.jpg,5aabfc58470d01bb2362795a44a2603b,Near Rouen,Impressionism,landscape,1884,
82750.jpg,7dce81ffd00efbe34a9bb196e6bd8bfa,Landscape with artist's farmhouse in Fique,Post-Impressionism,landscape,1940,
96617.jpg,d6dbf2bf9bb51e702f96989d1f79f18c,W świat,Impressionism,landscape,1901,
24662.jpg,234c8d1df0b49b512791078cf00cf352,The Road from Gennevilliers,Impressionism,landscape,1872,
53097.jpg,cfb50872a6068b8020a73676f97b3f1f,Landscape of Aswan on the Nile,Post-Impressionism,landscape,,
58956.jpg,147b0f64f4c2848bc0ad7bc1cdf74afe,Summer evening on the porch ,Impressionism,genre painting,1922,
24857.jpg,367b71c19a5901f237b9f10cf7bc6e86,Llyn Treweryn,Post-Impressionism,landscape,1912,
78436.jpg,a8da68256ffa6f9fee55bd7bb553652a,Breakfast Porch,Impressionism,genre painting,1925,
30088.jpg,4415dad1b56081b834a4542e511ae030,Miss Lily Walton,Post-Impressionism,portrait,1922,
17026.jpg,234c8d1df0b49b512791078cf00cf352,A Village Street in Winter,Impressionism,cityscape,1893,
8619.jpg,59de3736472ee967b4997432abd29ef2,"Moulin Bouchardon, Crozant",Impressionism,landscape,1895,
75288.jpg,d6dbf2bf9bb51e702f96989d1f79f18c,Pejzaz z cyprysami,Impressionism,landscape,,
21423.jpg,8b0b3035149710416ea423a8ba49c0df,Roman Campagna,Impressionism,landscape,,
81940.jpg,6f80666437feea42f295cdc0f1eb4df9,Laundresses on the Banks of the Port of Trouville,Impressionism,genre painting,c.1866,
54171.jpg,cd5fd504c0dc28573fe139aae78f701e,Dans les Folies Bergères,Post-Impressionism,genre painting,1914,
43380.jpg,501cd43fed2cebe0f11c7e8df94f49bb,On a Visit ,Impressionism,genre painting,c.1930,
13987.jpg,7dce81ffd00efbe34a9bb196e6bd8bfa,Boy sitting with a hen on his lap,Post-Impressionism,portrait,1943,
21194.jpg,479807bac5f3f944e7209e5d99e0dc48,Morning Mist (also known as Late Spring),Impressionism,landscape,,
15877.jpg,c56bcab4b317984013ebef5d3c4b5906,My House,Impressionism,landscape,c.1900,
94364.jpg,367b71c19a5901f237b9f10cf7bc6e86,Bather in the Welsh Mountains,Post-Impressionism,nude painting (nu),1913,
101528.jpg,234c8d1df0b49b512791078cf00cf352,The Effect of Snow at Argenteuil,Impressionism,landscape,1874,
61537.jpg,5aabfc58470d01bb2362795a44a2603b,We Shall Not Go to Market Today,Post-Impressionism,genre painting,1892,
85967.jpg,83518d02afc5754dd9e79985f56c3355,Place de la Madeleine,Post-Impressionism,cityscape,,
94432.jpg,d500fe452aef7a6f90de16197a9670bf,Near Jaca,Impressionism,landscape,,
67985.jpg,d4d9438fbca20e50a5417390c9bc7ab9,The Courtyard of Italy ,Post-Impressionism,cityscape,1924,
57869.jpg,821cc8348e92c1dd6e2308b4d578fa25,The beach and pier at Trouville,Post-Impressionism,genre painting,1905,
21645.jpg,3f8dc381ccfe9d5cc88b75970262715b,Banks of the river Zangu near Yerevan,Post-Impressionism,landscape,1930,
19968.jpg,59de3736472ee967b4997432abd29ef2,La Pointe du Lou Gaou,Impressionism,landscape,1911,
34756.jpg,43ca4d3d90730bed8a652aaa68eb9e10,Before the Morphine,Post-Impressionism,genre painting,1890,
7552.jpg,5a98f9e90e9ee706df88fcedab15677e,"Old House, Hogg’s Hollow ",Post-Impressionism,landscape,1929,
33848.jpg,5a98f9e90e9ee706df88fcedab15677e,Dead Trees,Post-Impressionism,landscape,1943,
102884.jpg,83518d02afc5754dd9e79985f56c3355,The place de opera,Post-Impressionism,cityscape,,
33722.jpg,5695ca05647cb3324f62e5bb65961b96,Vermont Hills,Post-Impressionism,landscape,1936,
7110.jpg,7946146dbd92703e0d63b60c65fb155d,"Nags Head, Cape Hatteras",Impressionism,landscape,1974,
88821.jpg,3f8dc381ccfe9d5cc88b75970262715b,Flowers. A nook of the garden.,Post-Impressionism,landscape,1940,
102235.jpg,59de3736472ee967b4997432abd29ef2,Landscape of Creuse,Impressionism,landscape,1897,
80840.jpg,3edc6a404b8c67b7dad1405d52228c96,"Woman in a Blue Apron and Straw Hat, Picking A Spray of Flowers",Impressionism,genre painting,1919,
68066.jpg,bc45a75ddd9cec732e94cba84ff5e00d,Poor Childhood,Impressionism,genre painting,,
29582.jpg,68cbc428edbcf480cbbb9a0e66e7046d,Young Mother and Two Children,Impressionism,genre painting,1905,
41849.jpg,03eb72f3b50cabc136056918808ba5cb,Beach of Skagen,Impressionism,genre painting,1892,
34841.jpg,6b3fe5a6be8aaf412dc298917ad1deaa,Spring Day on Karl Johan Street,Impressionism,genre painting,1890,
95290.jpg,b5585b3588ad36b108f43145a63c488f,"Girl from back, Luisita",Impressionism,portrait,1917,
60045.jpg,c2c4a3969452c74d1f4fb9e9d3d5b366,Flora Pool in Versailles,Post-Impressionism,landscape,1906,
102481.jpg,17d7e6e3171d68e616897f0e09745ae9,Small Horse Picture,Impressionism,animal painting,1909,
58976.jpg,baec4a5af305c764a48b1449a10b6820,Vase of Flowers,Post-Impressionism,still life,1923,
78820.jpg,6f80666437feea42f295cdc0f1eb4df9,Deauville Harbor,Impressionism,marina,1891,
9058.jpg,5ae394770a82dac7cea5d95ef6482a11,Selfportrait,Post-Impressionism,portrait,1962,
9365.jpg,63a0715600bf7ea854380f9b3b05ebc7,The Donkey Ride,Impressionism,genre painting,1880,
9133.jpg,d500fe452aef7a6f90de16197a9670bf,Square of Valencia,Impressionism,cityscape,,
53076.jpg,67881ce12ae195bfae24c608120c5b5a,Beached boats,Post-Impressionism,landscape,,
25847.jpg,83518d02afc5754dd9e79985f56c3355,Champs-Élysées,Post-Impressionism,cityscape,,
13656.jpg,479807bac5f3f944e7209e5d99e0dc48,Giverny Hillside,Impressionism,landscape,1891,
84414.jpg,ce3d8977aae5986601232aa58d15282a,Leningrad. Cabin of Peter the Great the Summer Garden.,Post-Impressionism,cityscape,1931,
89945.jpg,6f80666437feea42f295cdc0f1eb4df9,"Le Havre, the regatta festival",Impressionism,genre painting,1869,
26224.jpg,0f05ba8fe45bc6e464a4a35a85d060d2,Rue Tronchet la Madeleine,Impressionism,cityscape,,
85345.jpg,cfb50872a6068b8020a73676f97b3f1f,Egyptian Landscape,Post-Impressionism,landscape,,
81295.jpg,2ca7e9a647c1c723349e37d3d60c7b7d,Garden Scene at Breccles,Impressionism,landscape,,
33616.jpg,861c29e13205420326f7443ea77de5c9,"Luxembourg Gardens, Paris",Post-Impressionism,landscape,,
51241.jpg,d4d9438fbca20e50a5417390c9bc7ab9,The shaking Poplar ,Impressionism,landscape,1917,
98528.jpg,31dbc08b8d0a3196c5484c0c068b2bcc,Dunes at Shinnecock,Impressionism,landscape,,
45159.jpg,53e829378f276e058a825bcc22f4b5f5,A Room (in the Second Post-Impressionist),Post-Impressionism,interior,1912,
94630.jpg,fa82d5d5a7b16f3656ba0ea719f02080,Flower,Impressionism,still life,,
27172.jpg,3a5da5cdabbaa3f0dea68520a419e01f,November Morning,Impressionism,landscape,1924,
92801.jpg,861c29e13205420326f7443ea77de5c9,"Still Life with Bowl of Fruit, Jug, Cup and Saucer ",Post-Impressionism,still life,1929,
47112.jpg,d500fe452aef7a6f90de16197a9670bf,Furnace of Elche palm,Impressionism,landscape,,
10010.jpg,590d86025e0458fa979934ccc6e75ab6,Silence (Indoors),Post-Impressionism,genre painting,1900,
11052.jpg,68cbc428edbcf480cbbb9a0e66e7046d,Mother and Child,Impressionism,genre painting,1914,
39284.jpg,1c4aafd8794c20a5ef34cefda3a84325,"Assouan, Morning",Post-Impressionism,marina,,
78562.jpg,5ae394770a82dac7cea5d95ef6482a11,Selfportrait (Râmnic) ,Post-Impressionism,self-portrait,1958,
71958.jpg,ead14565b474741df868ff61f35c2634,A Man Scything in an Orchard,Impressionism,landscape,,
48255.jpg,3f8dc381ccfe9d5cc88b75970262715b,Bright flowers,Post-Impressionism,still life,1942,
16394.jpg,ce3d8977aae5986601232aa58d15282a,Still Life. Vegetables.,Post-Impressionism,still life,1916,
16851.jpg,c1f526286c85264efa11bab51eea383c,Still life with apples and jug,Post-Impressionism,still life,1912,
2630.jpg,83518d02afc5754dd9e79985f56c3355,Omnibus on the Place de la Madeleine,Post-Impressionism,cityscape,,
14654.jpg,83518d02afc5754dd9e79985f56c3355,Bouquinistes de Notre Dame,Post-Impressionism,cityscape,,
31582.jpg,03f28fbdb3d6543f4b0d9307d0b7da00,Trees with Hoar-frost,Impressionism,landscape,1892,
2104.jpg,ce3d8977aae5986601232aa58d15282a,San,Post-Impressionism,landscape,1924,
1320.jpg,d609370f329ec29de9799b3125a64433,Boy Carrying a Sheaf,Impressionism,genre painting,1895,
29435.jpg,861c29e13205420326f7443ea77de5c9,"Ben More from Martyrs Bay, Iona ",Post-Impressionism,landscape,1925,
101720.jpg,59de3736472ee967b4997432abd29ef2,"Crozant, les Monts Sedelle, matin",Impressionism,landscape,1895,
18552.jpg,31dbc08b8d0a3196c5484c0c068b2bcc,Figure Study (I),Impressionism,sketch and study,c.1885,
78973.jpg,147b0f64f4c2848bc0ad7bc1cdf74afe,A Florence Street in the Rain,Impressionism,cityscape,1888,
31140.jpg,c9380d13360b37f21cfd174d92a7247e,Portrait of Naomi Harris Saffer,Post-Impressionism,portrait,1957,
452.jpg,b60aa1ea22ccf54d9fe50f892e9f28ab,The Haystack,Impressionism,landscape,1882,
59620.jpg,6f80666437feea42f295cdc0f1eb4df9,Local Pilgrimmage at Landerneau,Impressionism,genre painting,1867,
24357.jpg,7946146dbd92703e0d63b60c65fb155d,"Near Prague, Czechoslovakia",Impressionism,landscape,1976,
35380.jpg,baa3e6fec49e7eba24e23a8685c22955,View of Montcourt,Impressionism,sketch and study,1884,
